ID,Type,Artikelnummer,Naam,Gepubliceerd,Uitgelicht?,"Zichtbaarheid in catalogus","Korte omschrijving",Beschrijving,"Startdatum actieprijs","Einddatum actieprijs","Btw status",Belastingklasse,"Op voorraad?",Voorraad,"Lage voorraad","Nabestellingen toestaan?","Wordt individueel verkocht?","Gewicht (kg)","Lengte (cm)","Breedte (cm)","Hoogte (cm)","Klantbeoordelingen toestaan?",Aankoopnotitie,Actieprijs,"Reguliere prijs",Categorieën,Tags,Verzendklasse,Afbeeldingen,Downloadlimiet,"Dagen vervaltijd download",Hoofd,"Gegroepeerde producten",Upsells,Cross-sells,"Externe URL","Knop tekst",Positie,"Custom URI","Naam eigenschap 1","Waarde eigenschap 1","Zichtbare eigenschap 1","Globale eigenschap 1","Naam eigenschap 2","Waarde eigenschap 2","Zichtbare eigenschap 2","Globale eigenschap 2","Naam eigenschap 3","Waarde eigenschap 3","Zichtbare eigenschap 3","Globale eigenschap 3","Naam eigenschap 4","Waarde eigenschap 4","Zichtbare eigenschap 4","Globale eigenschap 4","Naam eigenschap 5","Waarde eigenschap 5","Zichtbare eigenschap 5","Globale eigenschap 5","Naam eigenschap 6","Waarde eigenschap 6","Zichtbare eigenschap 6","Globale eigenschap 6","Naam eigenschap 7","Waarde eigenschap 7","Zichtbare eigenschap 7","Globale eigenschap 7"
2294,simple,JP111B,"Dog Paint Kit JP111B",1,0,visible,"Zet de bouwpakket van de hond in elkaar en verf hem zoals jij dat wilt! Lekker creatief zijn door het knutselen en verven, maar ook het ruimtelijk inzicht trainen bij het in elkaar zetten. Een superleuke DIY kit voor kinderen vanaf 3 jaar.","Zet de bouwpakket van de hond in elkaar en verf hem zoals jij dat wilt! Lekker creatief zijn door het knutselen en verven, maar ook het ruimtelijk inzicht trainen bij het in elkaar zetten. Een superleuke DIY kit voor kinderen vanaf 3 jaar.",,,taxable,,1,2,,0,0,0.3,25,20,3,0,,,"7,90","ROBUD > Painting Kit, ROBUD","bouwpakket, dog, educatief, hond, kleuren, knutselen, painting kit, Robotime, Robud, ruimtelijk inzicht, schilderen, verven",,"https://robotime-nl.com/wp-content/uploads/2021/10/1-1.png, https://robotime-nl.com/wp-content/uploads/2021/10/2-1.png",,,,,,"JP213B, JP223B, JP228B, JP207B",,,0,product/dog-paint-kit-jp111b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,simple,JP207B,"Horse Paint Kit JP207B",1,0,visible,"Zet de bouwpakket van het paard in elkaar en verf hem zoals jij dat wilt! Lekker creatief zijn door het knutselen en verven, maar ook het ruimtelijk inzicht trainen bij het in elkaar zetten. Een superleuke DIY kit voor kinderen vanaf 3 jaar.","Zet de bouwpakket van het paard in elkaar en verf hem zoals jij dat wilt! Lekker creatief zijn door het knutselen en verven, maar ook het ruimtelijk inzicht trainen bij het in elkaar zetten. Een superleuke DIY kit voor kinderen vanaf 3 jaar.",,,taxable,,1,1,,0,0,0.3,25,20,3,0,,,"7,9","ROBUD > Painting Kit, ROBUD","bouwpakket, educatief, horse, kleuren, knutselen, paard, painting kit, Robotime, Robud, ruimtelijk inzicht, schilderen, verven",,"https://robotime-nl.com/wp-content/uploads/2021/10/1-2.png, https://robotime-nl.com/wp-content/uploads/2021/10/2-2.png",,,,,,"JP213B, JP223B, JP228B, JP111B",,,0,product/horse-paint-kit-jp207b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,simple,JP213B,"Swan Paint Kit JP213B",1,0,visible,"<p>Zet de bouwpakket van de zwaan in elkaar en verf hem zoals jij dat wilt!</p>\n","<p>Zet de bouwpakket van de zwaan in elkaar en verf hem zoals jij dat wilt!</p>\n",,,taxable,,1,2,,0,0,,,,,0,,,"7,9",,"bouwpakket, educatief, kleuren, knutselen, painting kit, Robotime, Robud, ruimtelijk inzicht, schilderen, swan, verven, zwaan",,"https://robotime-nl.com/wp-content/uploads/2021/10/1-3.png, https://robotime-nl.com/wp-content/uploads/2021/10/2-3.png",,,,,,,,,0,product/swan-paint-kit-jp213b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,simple,JP223B,"Rabbit Paint Kit JP223B",1,0,visible,"Zet de bouwpakket van het konijn in elkaar en verf hem zoals jij dat wilt! Lekker creatief zijn door het knutselen en verven, maar ook het ruimtelijk inzicht trainen bij het in elkaar zetten. Een superleuke DIY kit voor kinderen vanaf 3 jaar.","Zet de bouwpakket van het konijn in elkaar en verf hem zoals jij dat wilt! Lekker creatief zijn door het knutselen en verven, maar je traint ook het ruimtelijk inzicht en de fijne motoriek wat goed is voor de ontwikkeling van het kind. Een superleuke DIY kit voor kinderen vanaf 3 jaar.",,,taxable,,1,1,,0,0,0.2,25,20,3,0,,,"7,9","ROBUD > Painting Kit, ROBUD","bouwpakket, educatief, kleuren, knutselen, konijn, painting kit, rabbit, Robotime, Robud, ruimtelijk inzicht, schilderen, verven",,"https://robotime-nl.com/wp-content/uploads/2021/10/1-5.png, https://robotime-nl.com/wp-content/uploads/2021/10/2-4.png",,,,,,"JP213B, JP228B, JP207B, JP111B",,,0,product/rabbit-paint-kit-jp223b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,simple,JP228B,"Peacock Paint Kit JP228B",1,0,visible,"Zet de bouwpakket van de pauw in elkaar en verf hem zoals jij dat wilt! Lekker creatief zijn door het knutselen en verven, maar ook het ruimtelijk inzicht trainen bij het in elkaar zetten. Een superleuke DIY kit voor kinderen vanaf 3 jaar.","Zet de bouwpakket van de pauw in elkaar en verf hem zoals jij dat wilt! Lekker creatief zijn door het knutselen en verven, maar ook het ruimtelijk inzicht trainen bij het in elkaar zetten. Een superleuke DIY kit voor kinderen vanaf 3 jaar.",,,taxable,,1,1,,0,0,0.3,25,20,3,0,,,"7,9","ROBUD > Painting Kit, ROBUD","bouwpakket, educatief, kleuren, painting kit, Pauw, peacock, Robotime, Robud, ruimtelijk inzicht, schilderen, verven",,"https://robotime-nl.com/wp-content/uploads/2021/10/1-6.png, https://robotime-nl.com/wp-content/uploads/2021/10/2-5.png",,,,,,"JP213B, JP223B, JP207B, JP111B",,,0,product/peacock-paint-kit-jp228b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,simple,,"Lilly's Porch DG11",'-1,0,visible,"Lilly's Porch DG11","Lilly's Porch DG11",,,taxable,,0,0,,0,0,,,,,0,,,,"ROLIFE > DIY Miniature House, ROLIFE",,,"https://robotime-nl.com/wp-content/uploads/2021/10/Lillys-Porch-DG11-Robotime-Rolife-DIY-Miniature-House-voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Lillys-Porch-DG11-Robotime-Rolife-DIY-Miniature-House-sfeer-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Lillys-Porch-DG11-Robotime-Rolife-DIY-Miniature-House-detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Lillys-Porch-DG11-Robotime-Rolife-DIY-Miniature-House-detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Lillys-Porch-DG11-Robotime-Rolife-DIY-Miniature-House-detail3-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Lillys-Porch-DG11-Robotime-Rolife-DIY-Miniature-House-doos-www.robotime-nl.com_.png",,,,,,,,,0,product/lillys-porch-dg11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,simple,,"Dora's Loft DG12",'-1,0,visible,,"Dora's Loft DG12",,,taxable,,0,0,,0,0,,,,,0,,,,"ROLIFE > DIY Miniature House, ROLIFE",,,"https://robotime-nl.com/wp-content/uploads/2021/10/Doras-Loft-DG12-Robotime-Rolife-DIY-Miniature-House-voor-www.robotime-nl.com_-1.png, https://robotime-nl.com/wp-content/uploads/2021/10/Doras-Loft-DG12-Robotime-Rolife-DIY-Miniature-House-detail1-www.robotime-nl.com_-1.png, https://robotime-nl.com/wp-content/uploads/2021/10/Doras-Loft-DG12-Robotime-Rolife-DIY-Miniature-House-detail2-www.robotime-nl.com_-1.png, https://robotime-nl.com/wp-content/uploads/2021/10/Doras-Loft-DG12-Robotime-Rolife-DIY-Miniature-House-sfeer-www.robotime-nl.com_-1.png, https://robotime-nl.com/wp-content/uploads/2021/10/Doras-Loft-DG12-Robotime-Rolife-DIY-Miniature-House-doos-www.robotime-nl.com_-1.png",,,,,,,,,0,product/doras-loft-dg12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,simple,,"Kevin's Studio DG13",'-1,0,visible,"Kevin's Studio DG13","Kevin's Studio DG13",,,taxable,,0,0,,0,0,,,,,0,,,,"ROLIFE > DIY Miniature House, ROLIFE",,,"https://robotime-nl.com/wp-content/uploads/2021/10/Kevins-Studio-DG13-Robotime-Rolife-DIY-Miniature-House-voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Kevins-Studio-DG13-Robotime-Rolife-DIY-Miniature-House-sfeer-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Kevins-Studio-DG13-Robotime-Rolife-DIY-Miniature-House-sfeer2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Kevins-Studio-DG13-Robotime-Rolife-DIY-Miniature-House-detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Kevins-Studio-DG13-Robotime-Rolife-DIY-Miniature-House-detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Kevins-Studio-DG13-Robotime-Rolife-DIY-Miniature-House-doos-www.robotime-nl.com_.png",,,,,,,,,0,product/kevins-studio-dg13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,simple,,"Sam's Study DG102",'-1,0,visible,"Sam's Study DG102","Sam's Study DG102",,,taxable,,0,0,,0,0,,,,,0,,,,"ROLIFE > DIY Miniature House, ROLIFE",,,"https://robotime-nl.com/wp-content/uploads/2021/10/Sams-Study-DG102-Robotime-Rolife-DIY-Miniature-House-voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Sams-Study-DG102-Robotime-Rolife-DIY-Miniature-House-sfeer1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Sams-Study-DG102-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Sams-Study-DG102-Robotime-Rolife-DIY-Miniature-House-detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Sams-Study-DG102-Robotime-Rolife-DIY-Miniature-House-sfeer2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Sams-Study-DG102-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/sams-study-dg102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,simple,,"Jason's Kitchen DG105",'-1,0,visible,"Jason's Kitchen DG105","Jason's Kitchen DG105",,,taxable,,0,0,,0,0,,,,,0,,,,"ROLIFE > DIY Miniature House, ROLIFE",,,"https://robotime-nl.com/wp-content/uploads/2021/10/Jasons-Kitchen-DG105-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Jasons-Kitchen-DG105-Robotime-Rolife-DIY-Miniature-House-Sfeer2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Jasons-Kitchen-DG105-Robotime-Rolife-DIY-Miniature-House-Detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Jasons-Kitchen-DG105-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Jasons-Kitchen-DG105-Robotime-Rolife-DIY-Miniature-House-Detail3-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Jasons-Kitchen-DG105-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/jasons-kitchen-dg105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,simple,,"Locus's Sitting DG106",'-1,0,visible,,"Locus's Sitting DG106",,,taxable,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,0,product/locuss-sitting-dg106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,simple,,"Locus's Sitting DG106",'-1,0,visible,"Locus's Sitting DG106","Locus's Sitting DG106",,,taxable,,0,0,,0,0,,,,,0,,,,"ROLIFE > DIY Miniature House, ROLIFE",,,"https://robotime-nl.com/wp-content/uploads/2021/10/Locuss-Sitting-DG106-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Locuss-Sitting-DG106-Robotime-Rolife-DIY-Miniature-House-Sfeer1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Locuss-Sitting-DG106-Robotime-Rolife-DIY-Miniature-House-Detail3-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Locuss-Sitting-DG106-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Locuss-Sitting-DG106-Robotime-Rolife-DIY-Miniature-House-Detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Locuss-Sitting-DG106-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/locuss-sitting-dg106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,simple,DG108,"Miller's Garden DG108",'-1,0,visible,"Miller's Garden DG108","Miller's Garden DG108",,,taxable,,0,0,,0,0,,,,,0,,,,,,,"https://robotime-nl.com/wp-content/uploads/2021/10/Millers-Garden-DG108-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Millers-Garden-DG108-Robotime-Rolife-DIY-Miniature-House-Sfeer-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Millers-Garden-DG108-Robotime-Rolife-DIY-Miniature-House-Detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Millers-Garden-DG108-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Millers-Garden-DG108-Robotime-Rolife-DIY-Miniature-House-Detail3-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Millers-Garden-DG108-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/millers-garden-dg108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,simple,DGF01,"Sweet Patio DGF01",'-1,0,visible,"Sweet Patio DGF01","Sweet Patio DGF01",,,taxable,,0,0,,0,0,,,,,0,,,,,,,"https://robotime-nl.com/wp-content/uploads/2021/10/Sweet-Patio-DGF01-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Sweet-Patio-DGF01-Robotime-Rolife-DIY-Miniature-House-Detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Sweet-Patio-DGF01-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Sweet-Patio-DGF01-Robotime-Rolife-DIY-Miniature-House-Sfeer-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Sweet-Patio-DGF01-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/sweet-patio-dgf01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,simple,DGF02,"Paris Midnight DFG02",'-1,0,visible,"Paris Midnight DFG02","Paris Midnight DFG02",,,taxable,,0,0,,0,0,,,,,0,,,,,,,"https://robotime-nl.com/wp-content/uploads/2021/10/Paris-Midnight-DGF02-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Paris-Midnight-DGF02-Robotime-Rolife-DIY-Miniature-House-Detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Paris-Midnight-DGF02-Robotime-Rolife-DIY-Miniature-House-Sfeer-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Paris-Midnight-DGF02-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Paris-Midnight-DGF02-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/paris-midnight-dfg02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,simple,DGF03,"Party Time DGF03",'-1,0,visible,"Party Time DGF03","Party Time DGF03",,,taxable,,0,0,,0,0,,,,,0,,,,"ROLIFE > DIY Miniature House, ROLIFE",,,"https://robotime-nl.com/wp-content/uploads/2021/10/Party-Time-DGF03-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Party-Time-DGF03-Robotime-Rolife-DIY-Miniature-House-Detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Party-Time-DGF03-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Party-Time-DGF03-Robotime-Rolife-DIY-Miniature-House-Sfeer-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Party-Time-DGF03-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/party-time-dgf03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543,simple,DGM01,"SOHO Time DGM01",'-1,0,visible,"SOHO Time DGM01","SOHO Time DGM01",,,taxable,,0,0,,0,0,,,,,0,,,,"ROLIFE > DIY Miniature House, ROLIFE",,,"https://robotime-nl.com/wp-content/uploads/2021/10/SOHO-Time-DGM01-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/SOHO-Time-DGM01-Robotime-Rolife-DIY-Miniature-House-Details1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/SOHO-Time-DGM01-Robotime-Rolife-DIY-Miniature-House-Details2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/SOHO-Time-DGM01-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/SOHO-Time-DGM01-Robotime-Rolife-DIY-Miniature-House-Sfeer1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/SOHO-Time-DGM01-Robotime-Rolife-DIY-Miniature-House-Sfeer2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/SOHO-Time-DGM01-Robotime-Rolife-DIY-Miniature-House-Sfeer3-www.robotime-nl.com_.png",,,,,,,,,0,product/soho-time-dgm01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,simple,,"Wooden Hut DGM03",'-1,0,visible,"Wooden Hut DGM03","Wooden Hut DGM03",,,taxable,,0,0,,0,0,,,,,0,,,,"ROLIFE > DIY Miniature House, ROLIFE",,,"https://robotime-nl.com/wp-content/uploads/2021/10/Wooden-Hut-DGM03-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Wooden-Hut-DGM03-Robotime-Rolife-DIY-Miniature-House-Sfeer1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Wooden-Hut-DGM03-Robotime-Rolife-DIY-Miniature-House-Detail-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Wooden-Hut-DGM03-Robotime-Rolife-DIY-Miniature-House-Afmetingen-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Wooden-Hut-DGM03-Robotime-Rolife-DIY-Miniature-House-Sfeer2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Wooden-Hut-DGM03-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png",,,,,,,,,0,product/wooden-hut-dgm03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,simple,DGM04,"Happy Camper DGM04",1,0,visible,"Happy Camper DGM04","Happy Camper DGM04",,,taxable,,0,0,,0,0,,,,,0,,,,,,,"https://robotime-nl.com/wp-content/uploads/2021/10/Happy-Camper-DGM04-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Happy-Camper-DGM04-Robotime-Rolife-DIY-Miniature-House-Detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Happy-Camper-DGM04-Robotime-Rolife-DIY-Miniature-House-Detail4-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Happy-Camper-DGM04-Robotime-Rolife-DIY-Miniature-House-Detail3-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Happy-Camper-DGM04-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Happy-Camper-DGM04-Robotime-Rolife-DIY-Miniature-House-Sfeer-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Happy-Camper-DGM04-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/happy-camper-dgm04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,simple,DGM05,"Balcony Daydreaming DGM05",'-1,0,visible,"Balcony Daydreaming DGM05","Balcony Daydreaming DGM05",,,taxable,,0,0,,0,0,,,,,0,,,,"ROLIFE > DIY Miniature House, ROLIFE",,,"https://robotime-nl.com/wp-content/uploads/2021/10/Balcony-Daydreaming-DGM05-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Balcony-Daydreaming-DGM05-Robotime-Rolife-DIY-Miniature-House-Sfeer1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Balcony-Daydreaming-DGM05-Robotime-Rolife-DIY-Miniature-House-Sfeer2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Balcony-Daydreaming-DGM05-Robotime-Rolife-DIY-Miniature-House-Detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Balcony-Daydreaming-DGM05-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Balcony-Daydreaming-DGM05-Robotime-Rolife-DIY-Miniature-House-Detail3-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Balcony-Daydreaming-DGM05-Robotime-Rolife-DIY-Miniature-House-Detail4-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Balcony-Daydreaming-DGM05-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/balcony-daydreaming-dgm05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,simple,DGM07,"Jimmy's Studio DGM07",'-1,0,visible,"Jimmy's Studio DGM07","Jimmy's Studio DGM07",,,taxable,,0,0,,0,0,,,,,0,,,,,,,"https://robotime-nl.com/wp-content/uploads/2021/10/Jimmys-Studio-DGM07-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Jimmys-Studio-DGM07-Robotime-Rolife-DIY-Miniature-House-Detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Jimmys-Studio-DGM07-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Jimmys-Studio-DGM07-Robotime-Rolife-DIY-Miniature-House-Sfeer-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Jimmys-Studio-DGM07-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/jimmys-studio-dgm07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,simple,DGM08,"Anne's Bedroom DGM08",'-1,0,visible,"Anne's Bedroom DGM08","Anne's Bedroom DGM08",,,taxable,,0,0,,0,0,,,,,0,,,,,,,"https://robotime-nl.com/wp-content/uploads/2021/10/Annes-Bedroom-DGM08-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Annes-Bedroom-DGM08-Robotime-Rolife-DIY-Miniature-House-Detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Annes-Bedroom-DGM08-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Annes-Bedroom-DGM08-Robotime-Rolife-DIY-Miniature-House-Sfeer-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Annes-Bedroom-DGM08-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/annes-bedroom-dgm08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,simple,DGM09,"Charlie's Dining Room DGM09",'-1,0,visible,"Charlie's Dining Room DGM09","Charlie's Dining Room DGM09",,,taxable,,0,0,,0,0,,,,,0,,,,,,,"https://robotime-nl.com/wp-content/uploads/2021/10/Charlies-Dining-Room-DGM0-Robotime-Rolife-DIY-Miniature-House-Voor-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Charlies-Dining-Room-DGM0-Robotime-Rolife-DIY-Miniature-House-Sfeer-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Charlies-Dining-Room-DGM0-Robotime-Rolife-DIY-Miniature-House-Detail1-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Charlies-Dining-Room-DGM0-Robotime-Rolife-DIY-Miniature-House-Detail2-www.robotime-nl.com_.png, https://robotime-nl.com/wp-content/uploads/2021/10/Charlies-Dining-Room-DGM0-Robotime-Rolife-DIY-Miniature-House-Doos-www.robotime-nl.com_.png",,,,,,,,,0,product/charlies-dining-room-dgm09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
